Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Name,Customer Segment,Department Name,Market,Order City,Order Country,order date (DateOrders),Order Id,Order Item Id,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order Status,Product Name,Product Price,shipping date (DateOrders),Shipping Mode
PAYMENT,3,4,169.69,391.96,Advance shipping,0,Cardio Equipment,Home Office,Footwear,Africa,Ethiopia,Ethiopia,1/5/2015 9:24,43,88,8.0,0.02,99.99,4,399.96,391.96,169.69,East Africa,PENDING_PAYMENT,Nike Men's Free 5.0+ Running Shoe,99.99,1/8/2015 9:24,Standard Class
PAYMENT,3,4,278.88,599.99,Advance shipping,0,Fitness Accessories,Home Office,Fitness,Africa,Ethiopia,Ethiopia,1/5/2015 9:24,43,89,0.0,0.0,599.99,1,599.99,599.99,278.88,East Africa,PENDING_PAYMENT,Bowflex SelectTech 1090 Dumbbells,599.99,1/8/2015 9:24,Standard Class
PAYMENT,6,4,9.78,375.98,Late delivery,1,Fishing,Corporate,Fan Shop,Pacific Asia,Philippines,Philippines,8/15/2017 18:44,44,90,24.0,0.06,399.98,1,399.98,375.98,9.78,Southeast Asia,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,8/21/2017 18:44,Standard Class
PAYMENT,6,4,-5.33,143.99,Late delivery,1,Soccer,Corporate,Fan Shop,Pacific Asia,Philippines,Philippines,8/15/2017 18:44,44,91,16.0,0.1,159.99,1,159.99,143.99,-5.33,Southeast Asia,PENDING_PAYMENT,adidas Brazuca 2014 Official Match Ball,159.99,8/21/2017 18:44,Standard Class
DEBIT,0,0,36.51,204.0,Shipping on time,0,Golf Apparel,Consumer,Golf,Pacific Asia,Australia,Australia,9/2/2017 1:30,45,92,36.0,0.15,80.0,3,240.0,204.0,36.51,Oceania,PROCESSING,LIJA Women's Button Golf Dress,80.0,9/2/2017 1:30,Same Day
DEBIT,0,0,-18.08,82.97,Shipping on time,0,Indoor/Outdoor Games,Consumer,Fan Shop,Pacific Asia,Australia,Australia,9/2/2017 1:30,45,93,16.99,0.17,49.98,2,99.96,82.97,-18.08,Oceania,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,9/2/2017 1:30,Same Day
DEBIT,0,0,-30.93,248.98,Shipping on time,0,Camping & Hiking,Consumer,Fan Shop,Pacific Asia,Australia,Australia,9/2/2017 1:30,45,94,51.0,0.17,299.98,1,299.98,248.98,-30.93,Oceania,PROCESSING,Diamondback Women's Serene Classic Comfort Bi,299.98,9/2/2017 1:30,Same Day
DEBIT,3,4,33.04,107.89,Advance shipping,0,Men's Footwear,Home Office,Apparel,LATAM,Cuba,Cuba,5/24/2017 17:08,46,95,22.1,0.17,129.99,1,129.99,107.89,33.04,Caribbean,PROCESSING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,5/27/2017 17:08,Standard Class
DEBIT,3,4,78.08,224.91,Advance shipping,0,Indoor/Outdoor Games,Home Office,Fan Shop,LATAM,Cuba,Cuba,5/24/2017 17:08,46,96,24.99,0.1,49.98,5,249.9,224.91,78.08,Caribbean,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,5/27/2017 17:08,Standard Class
CASH,5,2,4.03,49.0,Late delivery,1,Women's Apparel,Consumer,Golf,LATAM,Brazil,Brazil,2/18/2016 10:01,47,97,1.0,0.02,50.0,1,50.0,49.0,4.03,South America,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,2/23/2016 10:01,Second Class
TRANSFER,1,0,-21.07,46.07,Late delivery,1,Golf Balls,Corporate,Golf,LATAM,Guatemala,Guatemala,5/28/2016 9:13,48,98,1.92,0.04,47.99,1,47.99,46.07,-21.07,Central America,COMPLETE,Titleist Pro V1 High Numbers Golf Balls,47.99,5/29/2016 9:13,Same Day
TRANSFER,1,0,-6.35,71.96,Late delivery,1,Golf Gloves,Corporate,Golf,LATAM,Guatemala,Guatemala,5/28/2016 9:13,48,99,8.0,0.1,19.99,4,79.96,71.96,-6.35,Central America,COMPLETE,Glove It Women's Imperial Golf Glove,19.99,5/29/2016 9:13,Same Day
TRANSFER,1,0,7.0,53.99,Late delivery,1,Cleats,Corporate,Apparel,LATAM,Guatemala,Guatemala,5/28/2016 9:13,48,100,6.0,0.1,59.99,1,59.99,53.99,7.0,Central America,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,5/29/2016 9:13,Same Day
TRANSFER,1,0,21.87,49.0,Late delivery,1,Women's Apparel,Corporate,Golf,LATAM,Guatemala,Guatemala,5/28/2016 9:13,48,101,1.0,0.02,50.0,1,50.0,49.0,21.87,Central America,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,5/29/2016 9:13,Same Day
PAYMENT,2,4,71.54,351.96,Advance shipping,0,Cardio Equipment,Corporate,Footwear,Europe,Russia,Russia,10/2/2016 7:31,49,102,48.0,0.12,99.99,4,399.96,351.96,71.54,Eastern Europe,PROCESSING,Nike Men's Free 5.0+ Running Shoe,99.99,10/4/2016 7:31,Standard Class
TRANSFER,2,1,39.22,245.98,Late delivery,1,Camping & Hiking,Consumer,Fan Shop,Pacific Asia,Indonesia,Indonesia,5/8/2016 1:05,50,103,54.0,0.18,299.98,1,299.98,245.98,39.22,Southeast Asia,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,5/10/2016 1:05,First Class
TRANSFER,2,1,12.29,163.99,Late delivery,1,Water Sports,Consumer,Fan Shop,Pacific Asia,Indonesia,Indonesia,5/8/2016 1:05,50,104,36.0,0.18,199.99,1,199.99,163.99,12.29,Southeast Asia,COMPLETE,Pelican Sunstream 100 Kayak,199.99,5/10/2016 1:05,First Class
TRANSFER,2,1,15.32,118.29,Late delivery,1,Men's Footwear,Consumer,Apparel,Pacific Asia,Indonesia,Indonesia,5/8/2016 1:05,50,105,11.7,0.09,129.99,1,129.99,118.29,15.32,Southeast Asia,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,5/10/2016 1:05,First Class
DEBIT,2,4,36.71,179.99,Shipping canceled,0,Water Sports,Consumer,Fan Shop,Africa,Nigeria,Nigeria,11/9/2017 15:57,51,106,20.0,0.1,199.99,1,199.99,179.99,36.71,West Africa,CANCELED,Pelican Sunstream 100 Kayak,199.99,11/11/2017 15:57,Standard Class
DEBIT,2,4,48.52,224.91,Shipping canceled,0,Indoor/Outdoor Games,Consumer,Fan Shop,Africa,Nigeria,Nigeria,11/9/2017 15:57,51,107,24.99,0.1,49.98,5,249.9,224.91,48.52,West Africa,CANCELED,O'Brien Men's Neoprene Life Vest,49.98,11/11/2017 15:57,Standard Class
DEBIT,5,4,3.16,20.9,Late delivery,1,Golf Gloves,Consumer,Golf,LATAM,Haiti,Haiti,3/23/2017 19:25,52,108,1.1,0.05,22.0,1,22.0,20.9,3.16,Caribbean,PENDING_PAYMENT,Hirzl Women's Soffft Flex Golf Glove,22.0,3/28/2017 19:25,Standard Class
TRANSFER,5,4,-46.35,181.99,Late delivery,1,Water Sports,Consumer,Fan Shop,LATAM,Colombia,Colombia,12/24/2017 17:32,53,109,18.0,0.09,199.99,1,199.99,181.99,-46.35,South America,COMPLETE,Pelican Sunstream 100 Kayak,199.99,12/29/2017 17:32,Standard Class
TRANSFER,5,4,5.65,19.79,Late delivery,1,Golf Gloves,Consumer,Golf,LATAM,Colombia,Colombia,12/24/2017 17:32,53,110,0.2,0.01,19.99,1,19.99,19.79,5.65,South America,COMPLETE,Glove It Women's Imperial Golf Glove,19.99,12/29/2017 17:32,Standard Class
TRANSFER,3,2,27.3,127.39,Late delivery,1,Men's Footwear,Home Office,Apparel,USCA,United States,United States,2/14/2015 2:50,54,111,2.6,0.02,129.99,1,129.99,127.39,27.3,South of USA,PROCESSING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,2/17/2015 2:50,Second Class
DEBIT,5,4,3.31,94.99,Late delivery,1,Cardio Equipment,Consumer,Footwear,Pacific Asia,Japan,Japan,9/21/2017 3:59,55,112,5.0,0.05,99.99,1,99.99,94.99,3.31,Eastern Asia,PENDING_PAYMENT,Nike Men's Free 5.0+ Running Shoe,99.99,9/26/2017 3:59,Standard Class
DEBIT,3,4,19.87,39.98,Advance shipping,0,Golf Gloves,Consumer,Golf,Pacific Asia,Indonesia,Indonesia,8/1/2017 6:00,56,113,0.0,0.0,19.99,2,39.98,39.98,19.87,Southeast Asia,PROCESSING,Glove It Women's Imperial Golf Glove,19.99,8/4/2017 6:00,Standard Class
DEBIT,3,4,1.33,37.99,Advance shipping,0,Girls' Apparel,Consumer,Apparel,Pacific Asia,Indonesia,Indonesia,8/1/2017 6:00,56,114,2.0,0.05,39.99,1,39.99,37.99,1.33,Southeast Asia,PROCESSING,Under Armour Girls' Toddler Spine Surge Runni,39.99,8/4/2017 6:00,Standard Class
DEBIT,3,4,10.77,89.99,Advance shipping,0,Cardio Equipment,Consumer,Footwear,Pacific Asia,Indonesia,Indonesia,8/1/2017 6:00,56,115,10.0,0.1,99.99,1,99.99,89.99,10.77,Southeast Asia,PROCESSING,Nike Men's Free 5.0+ Running Shoe,99.99,8/4/2017 6:00,Standard Class
TRANSFER,2,1,-37.7,247.49,Late delivery,1,Camping & Hiking,Consumer,Outdoors,USCA,United States,United States,10/30/2016 19:24,57,116,2.5,0.01,249.99,1,249.99,247.49,-37.7,East of USA,COMPLETE,Coleman 8-Person Instant Tent,249.99,11/1/2016 19:24,First Class
TRANSFER,2,1,7.23,43.67,Late delivery,1,Golf Balls,Consumer,Golf,USCA,United States,United States,10/30/2016 19:24,57,117,4.32,0.09,47.99,1,47.99,43.67,7.23,East of USA,COMPLETE,Titleist Pro V1 High Numbers Golf Balls,47.99,11/1/2016 19:24,First Class
TRANSFER,2,1,7.73,28.5,Late delivery,1,Men's Clothing,Consumer,Apparel,USCA,United States,United States,10/30/2016 19:24,57,118,1.5,0.05,30.0,1,30.0,28.5,7.73,East of USA,COMPLETE,Columbia Men's PFG Anchor Tough T-Shirt,30.0,11/1/2016 19:24,First Class
TRANSFER,2,1,11.99,23.99,Late delivery,1,Golf Gloves,Consumer,Golf,USCA,United States,United States,10/30/2016 19:24,57,119,1.0,0.04,24.99,1,24.99,23.99,11.99,East of USA,COMPLETE,Team Golf Pittsburgh Steelers Putter Grip,24.99,11/1/2016 19:24,First Class
PAYMENT,2,1,31.89,79.97,Late delivery,1,Indoor/Outdoor Games,Consumer,Fan Shop,Europe,Ireland,Ireland,7/3/2015 19:09,58,120,19.99,0.2,49.98,2,99.96,79.97,31.89,Northern Europe,PENDING,O'Brien Men's Neoprene Life Vest,49.98,7/5/2015 19:09,First Class
DEBIT,2,1,56.93,119.95,Late delivery,1,Golf Gloves,Corporate,Golf,Pacific Asia,Turkey,Turkey,3/18/2015 7:49,59,121,5.0,0.04,24.99,5,124.95,119.95,56.93,West Asia,COMPLETE,Team Golf Pittsburgh Steelers Putter Grip,24.99,3/20/2015 7:49,First Class
DEBIT,2,1,187.49,593.99,Late delivery,1,Fitness Accessories,Corporate,Fitness,Pacific Asia,Turkey,Turkey,3/18/2015 7:49,59,122,6.0,0.01,599.99,1,599.99,593.99,187.49,West Asia,COMPLETE,Bowflex SelectTech 1090 Dumbbells,599.99,3/20/2015 7:49,First Class
DEBIT,6,4,26.7,150.39,Late delivery,1,Soccer,Corporate,Fan Shop,Europe,France,France,12/6/2017 10:09,60,123,9.6,0.06,159.99,1,159.99,150.39,26.7,Western Europe,PROCESSING,adidas Brazuca 2014 Official Match Ball,159.99,12/12/2017 10:09,Standard Class
DEBIT,6,4,72.61,179.99,Late delivery,1,Water Sports,Corporate,Fan Shop,Europe,France,France,12/6/2017 10:09,60,124,20.0,0.1,199.99,1,199.99,179.99,72.61,Western Europe,PROCESSING,Pelican Sunstream 100 Kayak,199.99,12/12/2017 10:09,Standard Class
DEBIT,6,4,-13.19,262.2,Late delivery,1,Electronics,Corporate,Technology,Europe,France,France,12/6/2017 10:09,60,125,65.55,0.2,327.75,1,327.75,262.2,-13.19,Western Europe,PROCESSING,Smart watch,327.75,12/12/2017 10:09,Standard Class
DEBIT,2,4,19.5,143.99,Advance shipping,0,Soccer,Corporate,Fan Shop,LATAM,Mexico,Mexico,8/8/2016 2:07,61,126,16.0,0.1,159.99,1,159.99,143.99,19.5,Central America,PENDING_PAYMENT,adidas Brazuca 2014 Official Match Ball,159.99,8/10/2016 2:07,Standard Class
DEBIT,2,4,7.91,107.89,Advance shipping,0,Men's Footwear,Corporate,Apparel,LATAM,Mexico,Mexico,8/8/2016 2:07,61,127,22.1,0.17,129.99,1,129.99,107.89,7.91,Central America,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,8/10/2016 2:07,Standard Class
DEBIT,2,4,27.0,53.99,Advance shipping,0,Cleats,Corporate,Apparel,LATAM,Mexico,Mexico,8/8/2016 2:07,61,128,6.0,0.1,59.99,1,59.99,53.99,27.0,Central America,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,8/10/2016 2:07,Standard Class
DEBIT,2,4,-18.1,41.48,Advance shipping,0,Indoor/Outdoor Games,Corporate,Fan Shop,LATAM,Mexico,Mexico,8/8/2016 2:07,61,129,8.5,0.17,49.98,1,49.98,41.48,-18.1,Central America,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,8/10/2016 2:07,Standard Class
PAYMENT,2,4,-91.87,149.94,Advance shipping,0,Indoor/Outdoor Games,Consumer,Fan Shop,LATAM,Dominican Republic,Dominican Republic,8/17/2015 9:12,62,130,49.98,0.25,49.98,4,199.92,149.94,-91.87,Caribbean,PAYMENT_REVIEW,O'Brien Men's Neoprene Life Vest,49.98,8/19/2015 9:12,Standard Class
TRANSFER,2,2,-68.41,284.97,Shipping on time,0,Cardio Equipment,Corporate,Footwear,Pacific Asia,Saudi Arabia,Saudi Arabia,7/30/2015 18:16,63,131,15.0,0.05,99.99,3,299.97,284.97,-68.41,West Asia,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,8/1/2015 18:16,Second Class
TRANSFER,2,2,26.99,97.96,Shipping on time,0,Indoor/Outdoor Games,Corporate,Fan Shop,Pacific Asia,Saudi Arabia,Saudi Arabia,7/30/2015 18:16,63,132,2.0,0.02,49.98,2,99.96,97.96,26.99,West Asia,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,8/1/2015 18:16,Second Class
DEBIT,2,4,45.48,169.99,Advance shipping,0,Water Sports,Consumer,Fan Shop,Europe,Sweden,Sweden,7/26/2016 0:32,64,133,30.0,0.15,199.99,1,199.99,169.99,45.48,Northern Europe,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,7/28/2016 0:32,Standard Class
DEBIT,2,4,-3.58,20.02,Advance shipping,0,Golf Gloves,Consumer,Golf,Europe,Sweden,Sweden,7/26/2016 0:32,64,134,1.98,0.09,22.0,1,22.0,20.02,-3.58,Northern Europe,PENDING_PAYMENT,Hirzl Women's Soffft Flex Golf Glove,22.0,7/28/2016 0:32,Standard Class
DEBIT,3,4,12.1,195.98,Advance shipping,0,Cardio Equipment,Consumer,Footwear,LATAM,Colombia,Colombia,1/14/2017 18:16,65,135,4.0,0.02,99.99,2,199.98,195.98,12.1,South America,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,1/17/2017 18:16,Standard Class
PAYMENT,6,4,165.09,494.95,Late delivery,1,Cardio Equipment,Home Office,Footwear,LATAM,Colombia,Colombia,4/20/2015 9:57,66,136,5.0,0.01,99.99,5,499.95,494.95,165.09,South America,CLOSED,Nike Men's Free 5.0+ Running Shoe,99.99,4/26/2015 9:57,Standard Class
DEBIT,2,4,4.6,93.96,Advance shipping,0,Indoor/Outdoor Games,Corporate,Fan Shop,Africa,Ethiopia,Ethiopia,6/30/2016 12:12,67,137,6.0,0.06,49.98,2,99.96,93.96,4.6,East Africa,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,7/2/2016 12:12,Standard Class
DEBIT,2,4,2.15,163.99,Advance shipping,0,Water Sports,Corporate,Fan Shop,Africa,Ethiopia,Ethiopia,6/30/2016 12:12,67,138,36.0,0.18,199.99,1,199.99,163.99,2.15,East Africa,COMPLETE,Pelican Sunstream 100 Kayak,199.99,7/2/2016 12:12,Standard Class
DEBIT,2,2,10.52,91.0,Shipping on time,0,Women's Apparel,Corporate,Golf,Europe,Russia,Russia,12/27/2015 20:54,68,139,9.0,0.09,50.0,2,100.0,91.0,10.52,Eastern Europe,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50.0,12/29/2015 20:54,Second Class
CASH,4,2,2.18,43.98,Late delivery,1,Golf Gloves,Consumer,Golf,USCA,United States,United States,10/10/2015 3:14,69,140,6.0,0.12,24.99,2,49.98,43.98,2.18,US Center,PROCESSING,Team Golf Pittsburgh Steelers Putter Grip,24.99,10/14/2015 3:14,Second Class
DEBIT,2,4,3.43,128.69,Advance shipping,0,Men's Footwear,Home Office,Apparel,LATAM,Argentina,Argentina,6/28/2016 1:45,70,141,1.3,0.01,129.99,1,129.99,128.69,3.43,South America,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,6/30/2016 1:45,Standard Class
DEBIT,2,4,-8.69,35.99,Advance shipping,0,Golf Balls,Home Office,Golf,LATAM,Argentina,Argentina,6/28/2016 1:45,70,142,12.0,0.25,47.99,1,47.99,35.99,-8.69,South America,COMPLETE,Titleist Pro V1 High Numbers Golf Balls,47.99,6/30/2016 1:45,Standard Class
CASH,3,4,41.31,153.59,Advance shipping,0,Soccer,Corporate,Fan Shop,LATAM,Argentina,Argentina,8/20/2017 10:46,71,143,6.4,0.04,159.99,1,159.99,153.59,41.31,South America,PENDING,adidas Brazuca 2014 Official Match Ball,159.99,8/23/2017 10:46,Standard Class
DEBIT,5,4,-15.73,45.0,Late delivery,1,Women's Apparel,Corporate,Golf,LATAM,Haiti,Haiti,11/29/2015 23:03,72,144,5.0,0.1,50.0,1,50.0,45.0,-15.73,Caribbean,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50.0,12/4/2015 23:03,Standard Class
DEBIT,5,4,10.12,53.99,Late delivery,1,Cleats,Corporate,Apparel,LATAM,Haiti,Haiti,11/29/2015 23:03,72,145,6.0,0.1,59.99,1,59.99,53.99,10.12,Caribbean,PENDING,Perfect Fitness Perfect Rip Deck,59.99,12/4/2015 23:03,Standard Class
TRANSFER,4,2,50.51,331.98,Shipping canceled,0,Fishing,,Fan Shop,USCA,Canada,Canada,3/30/2015 11:39,73,146,68.0,0.17,399.98,1,399.98,331.98,50.51,Canada,SUSPECTED_FRAUD,Field & Stream Sportsman 16 Gun Fire Safe,399.98,4/3/2015 11:39,Second Class
TRANSFER,4,2,19.8,114.77,Shipping canceled,0,Accessories,Consumer,Outdoors,USCA,Canada,Canada,3/30/2015 11:39,73,147,25.19,0.18,34.99,4,139.96,114.77,19.8,Canada,SUSPECTED_FRAUD,Under Armour Hustle Storm Medium Duffle Bag,34.99,4/3/2015 11:39,Second Class
TRANSFER,4,2,9.74,99.99,Shipping canceled,0,Cardio Equipment,Consumer,Footwear,USCA,Canada,Canada,3/30/2015 11:39,73,148,0.0,0.0,99.99,1,99.99,99.99,9.74,Canada,SUSPECTED_FRAUD,Nike Men's Free 5.0+ Running Shoe,99.99,4/3/2015 11:39,Second Class
TRANSFER,4,2,-28.19,1200.0,Shipping canceled,0,Computers,Consumer,Technology,USCA,Canada,Canada,3/30/2015 11:39,73,149,300.0,0.2,1500.0,1,1500.0,1200.0,-28.19,Canada,SUSPECTED_FRAUD,Dell Laptop,1500.0,4/3/2015 11:39,Second Class
TRANSFER,4,2,-6.5,14.99,Shipping canceled,0,Golf Gloves,Consumer,Golf,USCA,Canada,Canada,3/30/2015 11:39,73,150,5.0,0.25,19.99,1,19.99,14.99,-6.5,Canada,SUSPECTED_FRAUD,Glove It Women's Imperial Golf Glove,19.99,4/3/2015 11:39,Second Class
PAYMENT,7,4,29.88,97.49,Late delivery,1,Men's Footwear,Home Office,Apparel,LATAM,Mexico,Mexico,12/7/2015 11:26,74,151,32.5,0.25,129.99,1,129.99,97.49,29.88,Central America,ON_HOLD,Nike Men's CJ Elite 2 TD Football Cleat,129.99,12/14/2015 11:26,Standard Class
PAYMENT,7,4,-4.18,272.03,Late delivery,1,Electronics,Home Office,Technology,LATAM,Mexico,Mexico,12/7/2015 11:26,74,152,55.72,0.17,327.75,1,327.75,272.03,-4.18,Central America,ON_HOLD,Smart watch,327.75,12/14/2015 11:26,Standard Class
PAYMENT,7,4,-13.54,43.67,Late delivery,1,Golf Balls,Home Office,Golf,LATAM,Mexico,Mexico,12/7/2015 11:26,74,153,4.32,0.09,47.99,1,47.99,43.67,-13.54,Central America,ON_HOLD,Titleist Pro V1 High Numbers Golf Balls,47.99,12/14/2015 11:26,Standard Class
TRANSFER,2,4,-5.44,37.5,Shipping canceled,0,Women's Apparel,Home Office,Golf,LATAM,Argentina,Argentina,3/5/2016 2:11,75,154,12.5,0.25,50.0,1,50.0,37.5,-5.44,South America,SUSPECTED_FRAUD,Nike Men's Dri-FIT Victory Golf Polo,50.0,3/7/2016 2:11,Standard Class
TRANSFER,2,4,112.09,299.98,Shipping canceled,0,Camping & Hiking,Home Office,Fan Shop,LATAM,Argentina,Argentina,3/5/2016 2:11,75,155,0.0,0.0,299.98,1,299.98,299.98,112.09,South America,SUSPECTED_FRAUD,Diamondback Women's Serene Classic Comfort Bi,299.98,3/7/2016 2:11,Standard Class
TRANSFER,2,4,14.01,84.48,Shipping canceled,0,Golf Gloves,Home Office,Golf,LATAM,Argentina,Argentina,3/5/2016 2:11,75,156,3.52,0.04,22.0,4,88.0,84.48,14.01,South America,SUSPECTED_FRAUD,Hirzl Women's Soffft Flex Golf Glove,22.0,3/7/2016 2:11,Standard Class
TRANSFER,2,4,0.66,43.19,Shipping canceled,0,Golf Balls,Home Office,Golf,LATAM,Argentina,Argentina,3/5/2016 2:11,75,157,4.8,0.1,47.99,1,47.99,43.19,0.66,South America,SUSPECTED_FRAUD,Titleist Pro V1 High Numbers Golf Balls,47.99,3/7/2016 2:11,Standard Class
TRANSFER,2,4,-112.63,319.98,Shipping canceled,0,Fishing,Home Office,Fan Shop,LATAM,Argentina,Argentina,3/5/2016 2:11,75,158,80.0,0.2,399.98,1,399.98,319.98,-112.63,South America,SUSPECTED_FRAUD,Field & Stream Sportsman 16 Gun Fire Safe,399.98,3/7/2016 2:11,Standard Class
DEBIT,2,4,51.01,143.94,Advance shipping,0,Indoor/Outdoor Games,Home Office,Fan Shop,LATAM,Colombia,Colombia,11/5/2017 22:21,76,159,6.0,0.04,49.98,3,149.94,143.94,51.01,South America,CLOSED,O'Brien Men's Neoprene Life Vest,49.98,11/7/2017 22:21,Standard Class
DEBIT,2,4,-31.76,207.5,Advance shipping,0,Women's Apparel,Home Office,Golf,LATAM,Colombia,Colombia,11/5/2017 22:21,76,160,42.5,0.17,50.0,5,250.0,207.5,-31.76,South America,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50.0,11/7/2017 22:21,Standard Class
TRANSFER,0,0,2.24,43.67,Shipping on time,0,Golf Balls,Consumer,Golf,Europe,Netherlands,Netherlands,6/29/2016 10:07,77,161,4.32,0.09,47.99,1,47.99,43.67,2.24,Western Europe,CLOSED,Titleist Pro V1 High Numbers Golf Balls,47.99,6/29/2016 10:07,Same Day
TRANSFER,5,2,-15.37,42.48,Late delivery,1,Indoor/Outdoor Games,Consumer,Fan Shop,USCA,United States,United States,6/5/2016 5:09,78,162,7.5,0.15,49.98,1,49.98,42.48,-15.37,South of USA,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,6/10/2016 5:09,Second Class
TRANSFER,5,2,67.07,151.99,Late delivery,1,Soccer,Consumer,Fan Shop,USCA,United States,United States,6/5/2016 5:09,78,163,8.0,0.05,159.99,1,159.99,151.99,67.07,South of USA,COMPLETE,adidas Brazuca 2014 Official Match Ball,159.99,6/10/2016 5:09,Second Class
TRANSFER,5,2,56.02,296.98,Late delivery,1,Camping & Hiking,Consumer,Fan Shop,USCA,United States,United States,6/5/2016 5:09,78,164,3.0,0.01,299.98,1,299.98,296.98,56.02,South of USA,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,6/10/2016 5:09,Second Class
TRANSFER,5,2,11.0,86.4,Late delivery,1,Men's Clothing,Consumer,Apparel,USCA,United States,United States,6/5/2016 5:09,78,165,3.6,0.04,30.0,3,90.0,86.4,11.0,South of USA,COMPLETE,Columbia Men's PFG Anchor Tough T-Shirt,30.0,6/10/2016 5:09,Second Class
TRANSFER,5,2,80.0,159.99,Late delivery,1,Water Sports,Consumer,Fan Shop,USCA,United States,United States,6/5/2016 5:09,78,166,40.0,0.2,199.99,1,199.99,159.99,80.0,South of USA,COMPLETE,Pelican Sunstream 100 Kayak,199.99,6/10/2016 5:09,Second Class
PAYMENT,4,4,-15.97,84.99,Shipping on time,0,Cardio Equipment,Home Office,Footwear,LATAM,Brazil,Brazil,11/13/2017 19:50,79,167,15.0,0.15,99.99,1,99.99,84.99,-15.97,South America,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,11/17/2017 19:50,Standard Class
PAYMENT,2,1,62.25,124.5,Late delivery,1,Women's Apparel,Consumer,Golf,Pacific Asia,New Zealand,New Zealand,3/18/2015 15:28,80,168,25.5,0.17,50.0,3,150.0,124.5,62.25,Oceania,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50.0,3/20/2015 15:28,First Class
PAYMENT,5,4,-15.42,33.99,Late delivery,1,Girls' Apparel,Consumer,Apparel,Europe,Italy,Italy,10/26/2015 23:50,81,169,6.0,0.15,39.99,1,39.99,33.99,-15.42,Southern Europe,CLOSED,Under Armour Girls' Toddler Spine Surge Runni,39.99,10/31/2015 23:50,Standard Class
PAYMENT,5,4,116.13,327.75,Late delivery,1,Electronics,Consumer,Technology,Europe,Italy,Italy,10/26/2015 23:50,81,170,0.0,0.0,327.75,1,327.75,327.75,116.13,Southern Europe,CLOSED,Smart watch,327.75,10/31/2015 23:50,Standard Class
PAYMENT,5,4,186.86,909.99,Late delivery,1,Cardio Equipment,Consumer,Fitness,Europe,Italy,Italy,10/26/2015 23:50,81,171,90.0,0.09,999.99,1,999.99,909.99,186.86,Southern Europe,CLOSED,SOLE E35 Elliptical,999.99,10/31/2015 23:50,Standard Class
PAYMENT,5,4,-7.85,56.4,Late delivery,1,Men's Clothing,Consumer,Apparel,Europe,Italy,Italy,10/26/2015 23:50,81,172,3.6,0.06,30.0,2,60.0,56.4,-7.85,Southern Europe,CLOSED,Columbia Men's PFG Anchor Tough T-Shirt,30.0,10/31/2015 23:50,Standard Class
PAYMENT,5,4,-35.98,149.99,Late delivery,1,Water Sports,Consumer,Fan Shop,Europe,Italy,Italy,10/26/2015 23:50,81,173,50.0,0.25,199.99,1,199.99,149.99,-35.98,Southern Europe,CLOSED,Pelican Sunstream 100 Kayak,199.99,10/31/2015 23:50,Standard Class
DEBIT,3,4,0.56,44.0,Advance shipping,0,Women's Apparel,Consumer,Golf,USCA,United States,United States,12/26/2017 7:50,82,174,6.0,0.12,50.0,1,50.0,44.0,0.56,US Center,PROCESSING,Nike Men's Dri-FIT Victory Golf Polo,50.0,12/29/2017 7:50,Standard Class
CASH,2,1,17.23,47.03,Late delivery,1,Golf Balls,Consumer,Golf,LATAM,Haiti,Haiti,7/3/2017 4:42,83,175,0.96,0.02,47.99,1,47.99,47.03,17.23,Caribbean,PENDING_PAYMENT,Titleist Pro V1 High Numbers Golf Balls,47.99,7/5/2017 4:42,First Class
